sbu_id,first_name,last_name,email,department,track,entry_semester,entry_year,requirement_version_semester,requirement_version_year,graduation_semester,graduation_year,password
745017032,Robert,Wilson,robertwilson@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$YlK0KV7/6PRB6rxsTQDJYOCi1HpKNHsy3WtZ84RfaAx5xpxo.nv.O
745646964,Grover,Gutkowski,grovergutkowski@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$hUJl8pRtTtyl82jGyTWtMu827sjAYbrMtpQoKIpa0gkcl4x1VmuxO
652384979,Armando,Nail,armandonail@stonybrook.edu,CSE,Thesis Proficiency,Spring,2021,Spring,2021,Fall,2022,$2b$12$Z0uZJl2Pos42yTbmIdn4ROTbULtujb2b1co8lR1vOKZhISYDntzyO
491827325,Dawn,Abrego,dawnabrego@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$wN.KuQcUo/3f/7op5CjaL.MvKL9jEh3lu.aIMYfo4dMy5FFGJ5Hki
398506492,Marian,Perry,marianperry@stonybrook.edu,ESE,Thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$cocQ8EHNQpING546.dT46uz46dPmTig9/FOCmZav066KYeBgFqd0u
676220761,Harrison,Saucedo,harrisonsaucedo@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$74BiYQGIQdp6JCdJRosG7ub7CdgsNDYG6Wf1uGVvERlpp6zYjCeY2
360161641,Norma,Mccleary,normamccleary@stonybrook.edu,AMS,Statistics,Spring,2021,Fall,2021,Fall,2022,$2b$12$/bwHq7t75QN4qWib32QoNOY7UcTngvsfnJBdoMNxs7AFjnUsILVDO
617013401,Ronald,Dean,ronalddean@stonybrook.edu,ESE,Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$dOQudFNrQhDZFW7FRD/IOuw9Z1Ejg5rnsbsyPj3cV4kd4ngA9yide
956387192,Cherise,Bishop,cherisebishop@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$1O88vT0cpEEnebLEN.WNAO7uYYKdW2itdJ2COWLdTjpl14ek26xPm
332392572,Marie,Verch,marieverch@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$Z6pYlfPyUvvqvhmn9MnhQ.xlTBeOe8RjnuX4bs4h8HPTvhkhCU/6u
158956586,Guadalupe,Koester,guadalupekoester@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2018,Fall,2018,Fall,2019,$2b$12$iQBFAjQtsRtmGPqND9a9ie0cNHpWVtUBGKCt6sr3QR.2b5yrdBJ4q
248680183,Charles,Garcia,charlesgarcia@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$yJoyWsdHgo1WV0FlmogGEulob2b8yGRrrg0wdW9pAMuH1sKhNi5fu
309088061,Connie,Webb,conniewebb@stonybrook.edu,AMS,Statistics,Spring,2021,Fall,2021,Fall,2022,$2b$12$jCWDdwHbuaEdhuHBfz03XOBR1ykGhZumKSAYVt8Po4MtvKp/V9P6q
870891040,Carmela,Collins,carmelacollins@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$0iuYXISkbHVwJhbmDUuLnOwg/H/9ZiNqOnIyt2aC8oq2xJEBSMzW2
260795676,Victoria,Gardner,victoriagardner@stonybrook.edu,CSE,Thesis Proficiency,Fall,2020,Fall,2020,Spring,2022,$2b$12$mAO1BESzDJcBYApWlzU0JeO8zK1sXBMQqOjwXQOCkGNbkDFlC2a9K
730183859,Mary,Curi,marycuri@stonybrook.edu,AMS,Operations Research,Fall,2018,Fall,2019,Spring,2020,$2b$12$1jt.1WuV2SIcuWLmtpaA5uyFjAoIbi2K59/nYJ5f5bWHZvItKbNrO
809899140,Victoria,Dills,victoriadills@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$DS73R/CgiqTa2UOoVrPmieyR8kr3yeVIiS4VJ/tTtniBMCMXrAhHi
491476875,Margaret,Khan,margaretkhan@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2019,Fall,2020,$2b$12$89eQ7UrAE1ClMHFeu.a/MOFnt.g7PlH10q5ZOhp3lAHhLexorOtqW
755185802,Bobby,Bass,bobbybass@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$a2zn9Q0we/RAYFkz5zXEkeVHvNyO9ffXiyuXE26e7zUhMvkk.aCJi
626184676,Juanita,Queen,juanitaqueen@stonybrook.edu,AMS,Computational Biology,Spring,2020,Spring,2021,Fall,2021,$2b$12$iyXyQHOqfqoTtzQrIyvIC.BCAjje3b1zKK2A89Wb6GMTzeQdpfydK
645291474,Stanley,Keen,stanleykeen@stonybrook.edu,ESE,Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$OLACZc5HCkfvlifJo1jwDOv2ESTbNNHgt9F1NWN1NP/vAE.VQlGgK
899869875,Priscilla,Gibson,priscillagibson@stonybrook.edu,ESE,Non-thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$EKs9EWvLL73t5eFtLUv9t.e/c.6N7QPIGRPWJ.sRH627bHNxPtf8O
426612839,Angela,Klos,angelaklos@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$f7DK.K5QKz0gU7k3hlexXuno0Ny5L0tpUQ47q6IQqqvvzGsISp06C
694475501,Rodney,Zadow,rodneyzadow@stonybrook.edu,CSE,Thesis Proficiency,Fall,2018,Spring,2019,Spring,2020,$2b$12$OLem87BRhmzXbgKpvEVIx.VWkgNchkMQq63LJsfoxEa4E473afEjy
178433450,Holly,Chen,hollychen@stonybrook.edu,BMI,Translational Bioinformatics With Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$OynAWCVXZfSZB5bkE5D.veXtPDJJzG/Yq6C3n66WsQmnGx2VMGEc2
528565381,Lori,Seay,loriseay@stonybrook.edu,ESE,Non-thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$TZwm.Fm31PZo.9iFqxPpgehCK3QV4w8DTOc9Nz3w1q7zwRbJSLNee
238881391,Sherry,Johson,sherryjohson@stonybrook.edu,CSE,Thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$ehnpErLYHFR.BSYB1aLmG.nuyXTpQFYcN50trEsuiKM9fCNTsmC4e
965885239,Alan,Barabas,alanbarabas@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$ZVI4yysnHmkjjhxzq3nqHu96Z82bUoGNBWiAGYV2adm12vYT7XjFW
365644990,Michael,Orrick,michaelorrick@stonybrook.edu,ESE,Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$i2srHl6Jjj/rdNk2hZxSRuRh67XTyJnAxCnA3nliv6Nimiba7uwhK
261067219,Bryant,Ellison,bryantellison@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$K9jOAFN9yvabJl8r3swQj.AH5JzmRrk42oZTgFMSHQ2IqQ5z1PDPu
589215520,Dorothy,Jackson,dorothyjackson@stonybrook.edu,CSE,Thesis Proficiency,Spring,2021,Fall,2021,Fall,2022,$2b$12$FVhfRvRgBMxuoDi0Bv/8wOSSJNSqNE7C5hzF0ZHh7nlLTuSlmRVCS
934986598,Thomas,Mcghee,thomasmcghee@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2019,Fall,2020,$2b$12$3xKm6vGk6mjRDyF6v6gXzewt/xwmi8DlyvBXgbmE5tFvmb2QSuhMO
369434874,Duane,Pignataro,duanepignataro@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2018,Spring,2018,Fall,2019,$2b$12$m7pilijBAqtZc2IfAmHeG.N28omKlmeWdMvCKgIStqez1.BNk4o..
598550871,Katrina,Parker,katrinaparker@stonybrook.edu,CSE,Special Project Proficiency,Spring,2019,Spring,2020,Fall,2020,$2b$12$9FO2GunCQVIWnPGau2Onq.t7N78N.rbzZAAeuU666.rvGfmJieHGG
805082562,James,Gomes,jamesgomes@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2019,Fall,2020,$2b$12$4qKk2H1gXhiDhdvp6/FfReHW30/DRBZd4RdLds.URMWINwXlX6YLG
739695650,Juanita,Wedemeyer,juanitawedemeyer@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$986YzFuaOL3zNScxonb.p.tKmFwTvtv.SWkFxqLyjnIkofrERkjOK
606691527,James,Weston,jamesweston@stonybrook.edu,AMS,Computational Biology,Fall,2020,Spring,2021,Spring,2022,$2b$12$MiCDjOV7iE1gN078tnZy8eUdQD0Y8rhjItuwfinCBDd1YsIQf4Hp2
313229016,John,Fite,johnfite@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$32EToCIRTRiuedS9FHYXnerktxdtLUIaWFhT1VQQYd4OSptHHynfu
547334550,Kellie,Collins,kelliecollins@stonybrook.edu,ESE,Non-thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$Se.EJZ.qAS8x9hjt2wQOg.C.1dhGyx5cWWth4l2xYPL7srMRIB0iG
721743511,Victoria,Cull,victoriacull@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$hRCkdcLz0Rr7qtCiZ3hjHOox8OXbcm/16RhlprlISmbYZxTe5mGwq
918311470,Virginia,Mclaurin,virginiamclaurin@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$fmfgkO7aB2OykYC6L6EXYu5UYSNvkuLrFxa3X3lnYf21G4JutZgLy
579233811,William,Rocha,williamrocha@stonybrook.edu,CSE,Special Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$ocIqmhaJqHF5jKy0iJm4XuAyUNNJ0MuZfQdLTO2nApHa9ydlu3Cty
381403332,Wesley,Wheeler,wesleywheeler@stonybrook.edu,ESE,Non-thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$qGcKTZH4iuaFKkUawJCnCeiyjHpC221RJ5wODAhrwiOO8TCKRC75K
733149498,Janice,Mccutcheon,janicemccutcheon@stonybrook.edu,ESE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$655FQZUD9HTiXBk1Auc79OnSyKJ54svtvo.olorlm5298zeBt4tCi
322949414,Tamara,Arnold,tamaraarnold@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$B/NsyGrI3YjQw78yvdnOP.tl7oal1AToVoXqsV6RrZ8BPZuLCvFq.
555235434,William,Arnold,williamarnold@stonybrook.edu,CSE,Advanced Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$rGtUpWGGQgzHtGdwP56SY.Du.1cfTBYMh46tHalldJchMbF8z1Du.
304367675,Morris,Bowe,morrisbowe@stonybrook.edu,CSE,Thesis Proficiency,Spring,2018,Spring,2019,Fall,2019,$2b$12$S0ccfXKMvrSxSu.QxKUqKO9Aim1bMUrKlYw3pfQi88r3LWwwbpfHC
788122549,Mary,Nguyen,marynguyen@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$9OPexp3yBdk9dxDXBtv.WOSWOluPabn3sr/6MSDxiKHlCC.Cfty4i
465576930,Charles,Bullock,charlesbullock@stonybrook.edu,ESE,Non-thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$DGg9U5aZ7g1KlgkIP59Bz.UIhKNgJMaKhAdd99etgK/5KDaCxyeo.
501380902,Alicia,Armentrout,aliciaarmentrout@stonybrook.edu,AMS,Statistics,Fall,2019,Fall,2020,Spring,2021,$2b$12$L5fGlVqqVfHqcpv1QghX4OHrrlN1okKsEPgLMh0SumWoxoqSD/I2a
603978868,Amy,Gilmore,amygilmore@stonybrook.edu,AMS,Quantitative Finance,Fall,2020,Spring,2021,Spring,2022,$2b$12$TFtjGzNRGbExCaTYCSpxrehovzPF8CEgcdoCAN4XEw8O8zD9IiCIu
118860394,Stephanie,Deshields,stephaniedeshields@stonybrook.edu,AMS,Statistics,Fall,2018,Fall,2019,Spring,2020,$2b$12$lOOL0WEUQDZ8k1CbS64OJek4rgxUr5ZU6hDuOVKMHOHRmziWYEFBe
280471701,James,Lamon,jameslamon@stonybrook.edu,ESE,Non-thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$uJDZ.plql9kdMGEf2PpVGO6s3ywg1pHimtY3uuVAYXSql2uLI/TU.
119687731,Donald,Edwards,donaldedwards@stonybrook.edu,ESE,Non-thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$kA6.7kGMZtI9bqASrwvbUeZOdcUh6cE8cXoywUWGQtmRcmwGDEH2C
447926826,Gregory,Harris,gregoryharris@stonybrook.edu,AMS,Quantitative Finance,Spring,2019,Spring,2020,Fall,2020,$2b$12$.CVmd8xJO19fw4etepL1MOXmFA4YecbRSV5Kia7p06Z5XIjIbcQR.
625633713,Daniel,Kinde,danielkinde@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$E0t0bWJN7EG8VGXh5Grua.Hs/S6GXo67UiCRdxbveyO8tIqzEzu2S
786964300,Stacy,Zanghi,stacyzanghi@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$7X9ui46XynAN7Uf2SoM2zON97bW.xIxnFg.vUephFr5.i1R86/h6S
461558854,Timothy,Stallcup,timothystallcup@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$XcTQ2sOsGxIubM4n.VXneuJF77R4mcMPTEkc9JwiTfZ3dK32oKrFm
461196820,Jack,Lockett,jacklockett@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$ZNczi4o6uXBjZagKP2hN1uUm2NQiJPYeebF3YDFuKc/JnB3bY1mpi
726081315,Curtis,Eppinger,curtiseppinger@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2018,Spring,2019,Fall,2019,$2b$12$J1XaA0muP.BS/1Z/UjH4WOrxVPGAV.3uY8SrHee/KYDihzo0ZpV6C
916894030,Bobbie,Blazejewski,bobbieblazejewski@stonybrook.edu,CSE,Thesis Proficiency,Spring,2020,Fall,2020,Fall,2021,$2b$12$h20drEnK9ZJvtZUpGaz/f.wuZ8PRRAvJd0HRUyfRWqmdZC3AMU7UW
181925627,Debra,Ortiz,debraortiz@stonybrook.edu,ESE,Non-thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$hKn7YzSPLZ/.EYeaj.dnUuPX3t1PkwIEdE7Zw0WznxFrSv0.0rKVO
614814301,Josephine,Taylor,josephinetaylor@stonybrook.edu,ESE,Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$b.C6/dSBp5svTXH9dBkJ3.EwBWQ2aH8Olw0XHhXzQdW1hJ.yv2YZW
543425961,Carole,Foster,carolefoster@stonybrook.edu,ESE,Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$hc15x/NRjzE5KShA15MilOlwhBLgN.yZNIWbVUFa3ZTNQc4f5tSYe
374748526,Millicent,Davis,millicentdavis@stonybrook.edu,CSE,Special Project,Fall,2020,Fall,2021,Spring,2022,$2b$12$5GUPgecba.vLf2sU4HLxIuJ5QTAEYtwXme2DGSiUOtzw4aXkZbK/W
401843699,David,Cybart,davidcybart@stonybrook.edu,AMS,Computational Biology,Fall,2020,Spring,2021,Spring,2022,$2b$12$Nuh7wgiix8yJU1k7pEc6kO.QhCUGTm/DN6eEp3xrZBQ5H.NiShUjW
689663128,Stephanie,Kunz,stephaniekunz@stonybrook.edu,CSE,Advanced Project,Fall,2018,Spring,2019,Spring,2020,$2b$12$X8nLIOAGs2Gl4gfponrDQ.b4G84L271S1sl0VbELV6Qtd7RWPw40K
437207501,Arthur,Crenshaw,arthurcrenshaw@stonybrook.edu,CSE,Advanced Project,Spring,2021,Spring,2022,Fall,2022,$2b$12$tfG8qEAnIuDcv95p6U/vy.VvF5EmWOAEQihSPJiwPr230spbxzz4C
590164732,Stanley,Turner,stanleyturner@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$b/CGZ.2iR3QXNMS0euWA5OvE6gDBn9BQi.gzwiTWO6pY1d/aeE5Q2
194134418,Rina,Mcgee,rinamcgee@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$BCP7IolLfD1PvPic4/G5AuYycrAQUCWUEYQ7jq5J/q7.RVFKI.ua.
589281499,Gertrude,Blanchard,gertrudeblanchard@stonybrook.edu,CSE,Thesis Proficiency,Spring,2019,Fall,2019,Fall,2020,$2b$12$FuLxagu8PmHiMa38iN28d.MSQyxSICT3zz5KviG3mPDVNU8s2B0Y.
939377440,Brett,Hickey,bretthickey@stonybrook.edu,AMS,Operations Research,Spring,2020,Spring,2020,Fall,2021,$2b$12$hQQJGtzHfvO2DajddF3a8O7QDhSvNWoxhJXyhY.0J3sPRBkKnSNHm
608717950,Xenia,Mayfield,xeniamayfield@stonybrook.edu,ESE,Non-thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$jt0XtThGuHFGio5KfCX.A.3pCgO.A9zky/ikmdsIiS.5Vk80wYHyK
190549671,Mary,Carr,marycarr@stonybrook.edu,ESE,Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$wshlzjeaJ5S3vg/.dzfpLupveEoN5isXBcu8IwNHXSmrirCHl9yG2
364194120,Ernest,Ramos,ernestramos@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2019,Fall,2020,$2b$12$booKpzLJDYiPu5HC3Is.RuZ0CarHDFQR3b20SX38JoW8uSErAiHtG
765847241,Alexander,Monson,alexandermonson@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$N/glwKhzgotmAR7pdoJSYupNMXy17YXTZ.V7IDiZk8Rg7bOKjzZve
651130839,Santos,Genova,santosgenova@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$EvRRfcxmbyXAH1AB7T4.yOqQf.OHwJvMmUNZ/Ui4EQXIEy3sgzAu6
463324339,Ruth,Rusnak,ruthrusnak@stonybrook.edu,ESE,Non-thesis,Spring,2019,Fall,2019,Fall,2020,$2b$12$2lLrU8P7N1ZbH8A33lo7A.hsGl7MMeF6gxQBnE5fmYRzwTirkZO.i
168083408,Kristina,Yoes,kristinayoes@stonybrook.edu,CSE,Advanced Project Proficiency,Spring,2018,Fall,2018,Fall,2019,$2b$12$hfX92artyN/U11TazysizuQo/wzRytAyV4GNn5KswW/RlALWA7Z2q
517680322,Nita,Wakham,nitawakham@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$cOH7RmmTy8Jah7VAcgIcZ..mrlaIyJ3HYsear6AdYfba2jhxSe0y6
754126992,Jeffrey,Martinson,jeffreymartinson@stonybrook.edu,CSE,Special Project,Spring,2020,Fall,2020,Fall,2021,$2b$12$xXQiRTfRbmLXHe8QjKmc7.494a4REucIQU9nqi0t9MzBzdlofxRAK
998593898,Sherry,Holt,sherryholt@stonybrook.edu,AMS,Computational Biology,Spring,2019,Fall,2019,Fall,2020,$2b$12$uHVyTgK/xSpO0h7ZvJYSyOI4Db8Po9EDAfEW0uyQeQhrKPrcVC4Ie
805559022,David,Garcia,davidgarcia@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$O7yb8XFf769FFUQRD6FZHOD1nM7Zyg7QGU0iOtXPZUMmj0PjSmu0m
159136253,Loren,Juneau,lorenjuneau@stonybrook.edu,BMI,Translational Bioinformatics With Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$MKvJmZTM8jiYWMwDwokgpOrrsgNi/SRKKjYsOV61T443.f0U4hXjy
222722418,Steven,Rhodes,stevenrhodes@stonybrook.edu,ESE,Non-thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$inHJXsvKZiRE15PlGbihkeU8gn7q6OB4zSUW7NW5k1hTqu/NTwQWi
132955384,James,Estrada,jamesestrada@stonybrook.edu,CSE,Thesis Proficiency,Fall,2019,Fall,2020,Spring,2021,$2b$12$LJjpnKjjzmAeZy2LDxl0u.rdVsSsLU73O2mA.GLV3hbFdF18l4oPG
824375193,William,Young,williamyoung@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$7Z1PaS/y7ctDzGHo9OAFyO.2BW8wLM5j7L2pAWOA3bKUMp.h.69HO
157601725,James,Gonzales,jamesgonzales@stonybrook.edu,ESE,Thesis,Spring,2019,Fall,2019,Fall,2020,$2b$12$714AQ4GJjaFxMg4pMajtHen4UXeMTj94naTXpLOFlbPgAJLKeSPgG
280283165,Melissa,Walsh,melissawalsh@stonybrook.edu,ESE,Non-thesis,Spring,2019,Spring,2020,Fall,2020,$2b$12$eYy0cczTQuaFO.QN3dmgquWk5xUSR6ImN0dfHRdl6xVAjmZhoc3VG
620526675,Elizabeth,Stidham,elizabethstidham@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$F7ehCGmyI9mCDMHxMtOxMeYMfGDUyJ0SVZZpd9fBfUiS9plCcG4be
153810325,Tamra,Wood,tamrawood@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2018,Fall,2018,Spring,2020,$2b$12$3m.Yowb7K1Yu2qUtdA.D/esOZ9PNQE0OE2iK/R.MGJHrdtaN8yOIW
216281746,Kenneth,Whitten,kennethwhitten@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$7hQqRrH.f8tmriD.DPmumub1eXXvVqvxaj2Zk3ySbf4aV5HGXuZBa
276764465,Sandra,Scott,sandrascott@stonybrook.edu,ESE,Non-thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$w.XkknEZllVgVU5xfUP53.CywHqZd8UQWCC0Pke91gi.7fXikOysq
782308862,Mark,Keiser,markkeiser@stonybrook.edu,ESE,Non-thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$94LXE1pMGDC3AXgPWI9cSOkw6uZLeiWRPzrIy8ZDD1T.7L9HhuqCC
824073964,Kimberly,Thurman,kimberlythurman@stonybrook.edu,ESE,Non-thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$ugL9.LGzUjdEmz9z.acWRuhMr9TuIMY6NQofjKPN5c5AnNb1n53ay
365521865,Raymond,Lynch,raymondlynch@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$zzXPPo9DFqoFRmSS1UYfcOW9XGGhM6yyIeIaGvSRZCJMaLZ5UJmHu
410635593,Lauren,Summers,laurensummers@stonybrook.edu,AMS,Operations Research,Spring,2020,Spring,2020,Fall,2021,$2b$12$WeigzycSqK2U7qXK8re8k.qMjYAcc8u/vYWrAFeI6xio1rcvV.NAW
871273366,Philip,Robison,philiprobison@stonybrook.edu,CSE,Special Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$ZlAqXBm7SLgtn4j/4HIbz.MFyGFwaHzBFeX1Z3iVDd3.7uNDwsYmS
665386354,Brian,Louthan,brianlouthan@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$FhaXQTWJ2XuuP4cm0ck3yuEFKoLl2JBUaBmSCdDAUgedOmdcQtPq6
706256935,Cassandra,Hawthorne,cassandrahawthorne@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$w.sPYLos50t6zkff.qVDiOXJgTPVfVD8lgSrBiAlWvM.KO8ZlN.N2
440862248,Antione,Siverling,antionesiverling@stonybrook.edu,CSE,Advanced Project,Fall,2018,Spring,2019,Spring,2020,$2b$12$/UGnlR1gMrKtfzrl1J5SkOb7qlV.y4h4.N8P1WzEWLHcIlq6wSkLe
360948623,Gerard,Campbell,gerardcampbell@stonybrook.edu,CSE,Thesis Proficiency,Spring,2021,Fall,2021,Fall,2022,$2b$12$iibpGhnUtfWFJcDn3x5cruOkeq.p4F7p8Lttumf6gDlCBmdIEvjKy
649990926,Leland,Harris,lelandharris@stonybrook.edu,AMS,Statistics,Spring,2020,Spring,2020,Fall,2021,$2b$12$SwqX/1yaJtprr9c9WYxXVObC7YVEGlSU43ofshbkqbo7DVNkMuFyC
351559152,Billie,Baker,billiebaker@stonybrook.edu,ESE,Non-thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$b4pkbv7H.VuC/v0sYOuOfOyIe6zBKbTTBsmp0DQH.liz2ik.2DlSW
235114633,Roger,Hilyer,rogerhilyer@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$cjXkj//jMBPsnkAdBsfDDebtq.Kk6wjKWML4LYE0232WlEubu08.S
717493685,John,Salano,johnsalano@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2020,Spring,2021,Spring,2022,$2b$12$JI7MUcQMpOYonh1PTOk/6ezOANobJxukwnDonDvgitpcwC5ErvTsG
928140684,Michael,Smith,michaelsmith@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$/8X8RTj.LvZGUfPSRRZWC.nhdDMsxy0BTct92GIqVtkqNVte8IRjK
674846167,Thomas,Botcher,thomasbotcher@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2018,Fall,2018,Spring,2020,$2b$12$cxcSeFJteN7IG0yruCPAOOnbL9eI9YsUxejRM2b3tmOTVSKleC22.
288660825,John,Schlenz,johnschlenz@stonybrook.edu,ESE,Non-thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$kfcdLbAzVbRRrasZykwacecxzwouBgi3Hn64ylPy9rslnkHFCTayW
201495237,Phillip,Leslie,phillipleslie@stonybrook.edu,CSE,Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$VWJaWB2Nrck8L/7KF9CJQOSa5AEIECDyUvlrHIA/jpzdnVCmZClEC
998425876,Frank,Outlaw,frankoutlaw@stonybrook.edu,CSE,Thesis Proficiency,Fall,2019,Fall,2020,Spring,2021,$2b$12$BdJoKI1nriSFL0ATnoF.2ubzzXHccJEiqMdv6j3iXlcpvUOmZuTAW
878402104,Nicole,Viggiano,nicoleviggiano@stonybrook.edu,ESE,Non-thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$J34RBDF7brFLVNgGUFfzCeqg4OVwGVLZBcelhq5vIauYQWeFtCmre
835696742,Cathy,Kauffman,cathykauffman@stonybrook.edu,ESE,Non-thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$mRHJRe/v/GsBtQ0CgYPA7.E.uRW2SBP45/GKBshDn/LSaxSdW4voK
636860947,Mark,Scott,markscott@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$aI2hQKKE5hqxRZAJwt7Oee.sMOKjNSnOOF.Ge3.ZXDt7J28MrNYDq
302220545,Louis,Murray,louismurray@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Spring,2018,Fall,2019,$2b$12$.Y7uhVeoCaQaXPH0GaKg1OS5JgGHpZmjUt6cZJ/aSmaIXEJ1AMGnS
