sbu_id,first_name,last_name,email,department,track,entry_semester,entry_year,requirement_version_semester,requirement_version_year,graduation_semester,graduation_year,password
234875794,Shane,Overman,shaneoverman@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Spring,2018,Fall,2019,$2b$12$orb2X3xK2wBpUFyIprj0VuH4LfgA0LeSQ9VwiT8FIqFrRu7NEUKYq
709546225,Scott,Brown,scottbrown@stonybrook.edu,ESE,Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$VNcLaBHcp/m7M7ZYupDz9.wdav3a6hJkd.2xDJzA7L5vPt9HBjNYK
699371250,Santos,Smith,santossmith@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$w8P18dk2Yl5HtDOgh6NOWedSsKq7QGoQTCxffWPVImhhEQlHC8/UG
422566150,Kelly,Walters,kellywalters@stonybrook.edu,CSE,Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$2hRVRRONYErq4.UTwZqm4eayJlHKhoQe.iYP0qRCghCTFTmrcwEdG
113875673,Stanley,Gregg,stanleygregg@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$DOj74IOymDU1HJ5Iv8NAHOesOnbHEmi0AuZ97BEr4IoCs3fDn0cnm
941569759,Nancy,Mccain,nancymccain@stonybrook.edu,CSE,Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$L7FirFpES7WcjoRIrF.cTeJkj1ezPRtGC12UII93Rlichl5.K0Mtq
121859369,William,Jefferson,williamjefferson@stonybrook.edu,CSE,Advanced Project,Spring,2019,Spring,2020,Fall,2020,$2b$12$Jgx.MtZwSwT0MzBIDEKMWOac.B.4JKmgV0M/9f6CY9MUtVKthkvbu
695925121,Howard,Hall,howardhall@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$XNwXq1ofQX2zmSWccHwAweSBz0QNFfuEsTUqe0pr6uoJgWre89Eau
626593269,Michael,Weese,michaelweese@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$mQMzqqhvmPvLOzqdFUuPqu7l/J4v2YsSSBnOwH3YOQf9oU5Rlgc3u
958375651,Jeremy,Sewell,jeremysewell@stonybrook.edu,ESE,Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$XBauelkuf2YvyxXS39UvquTl6dlcPW30OtGUnjLxqWwes0NacIjQK
251325854,Claudette,Moon,claudettemoon@stonybrook.edu,ESE,Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$2DwPDO6Xv3bjf6c0xHaGqOdeOJ0PKKcFw6cRo9aAZRezVcrTafw8u
498051504,Michelle,Torkelson,michelletorkelson@stonybrook.edu,CSE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$xzHifG6dp63WT4w/CQIvJOPkQOk6l//zDdDO8sxvYgHof64S0kvoi
917581708,Christine,Lee,christinelee@stonybrook.edu,AMS,Quantitative Finance,Spring,2018,Spring,2018,Fall,2019,$2b$12$ooZpXVcpT6cm9spQ/owRWOQ4n8ZtT0TjOOYPGIi/R85caRO24/58G
728776608,Jeffrey,Jones,jeffreyjones@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2020,Fall,2020,Spring,2022,$2b$12$DE2vqhGZH/20VOJuufwO2.8poQYEko6qPRV88eWUMbg1ZDwxMK1aK
796271649,Martha,Mccaskin,marthamccaskin@stonybrook.edu,ESE,Non-Thesis,Fall,2020,Spring,2021,Spring,2022,$2b$12$lRUxcG2C/skARYXMQta2WOwcde.xWRyG5f80z1BNUlD/yTU9S1a3a
851028039,Emma,Rice,emmarice@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$ZW.lTMltnwWbu2zHN3pBge/WX6jv6pMnlQ3pKiVHjBNLdeahtwJcG
608577029,Ed,Richards,edrichards@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$xYGPIFBcHFi3FF3n1qvRfeBh0G79tlmSaxSgNZCuPenkUTM9LyV6i
122484891,Maricela,Walker,maricelawalker@stonybrook.edu,CSE,Advanced Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$h3taxIHFXMJXOzCjv.hQgelNuxqBOE1EadQdnynOzXqNXIqX5JdXG
319397705,Paige,Wagner,paigewagner@stonybrook.edu,CSE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$DHSSaFWY48ks.myETbuYVePm8D5haQruYa881oH.hRDRkgjY1tHdC
904145961,Franklin,Homan,franklinhoman@stonybrook.edu,ESE,Non-Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$XU/DmsKpPQoxX6K6t1AU7ufAWU8g5rUauqSRc3hmXqfAmMbSnjZEu
105434695,Juan,Smith,juansmith@stonybrook.edu,ESE,Thesis,Spring,2018,Spring,2019,Fall,2019,$2b$12$Vd.91RMKSuHzzLYG6n6OJuS3E7Rlb0dE28Cs3dL8eY0wzoEEaZm3G
860658366,Janie,Vig,janievig@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2018,Spring,2019,Fall,2019,$2b$12$AigzWvlNQ9liYxvF6ji8.uH28e/r87k3ngOHWr.a2zqyXxJllZkl.
384423783,Angelia,Allen,angeliaallen@stonybrook.edu,ESE,Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$RaiRWi53y0CguIdLHymdNeDgHoXtDxot023E2Kk6eRyE6qwbN6/iW
777618856,Brian,Munoz,brianmunoz@stonybrook.edu,CSE,Advanced Project,Spring,2019,Spring,2019,Fall,2020,$2b$12$dCxgecKy7WrRjZSYIZtihOKdQezM4LlZdXeDZ03icBVoJRvJIFa8G
881411837,Heidi,Graham,heidigraham@stonybrook.edu,ESE,Non-Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$fM9wLvH7Gtv5lckgoPRjsuCzNZxPbm6BbOZ2BPzFTF1Z8wlQWa42S
756542479,James,Hickey,jameshickey@stonybrook.edu,ESE,Non-Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$QwnQTdtdounbixmN8CcF8.gJvhasU55sl/87elEwFWt1c6qshIxb2
813840045,Vera,Mullin,veramullin@stonybrook.edu,CSE,Thesis,Spring,2021,Fall,2021,Fall,2022,$2b$12$rvdUHD7CHwhYPlqD6jCxt.bAS8zohP/FBG9yAL4oCNWX/OvEQyZEq
579821276,Ethel,Cunningham,ethelcunningham@stonybrook.edu,AMS,Quantitative Finance,Spring,2019,Fall,2019,Fall,2020,$2b$12$pJT8AQuZ4PifCDSfBcHZoupDmVP8Eh0E4Uvrr6IZXbs0aeGvSJUhe
900586510,Lorenzo,Thompson,lorenzothompson@stonybrook.edu,CSE,Special Project,Spring,2021,Spring,2022,Fall,2022,$2b$12$xWLFRXo.b0yW8PXhbaVKf.UpVkZ9c1ZVeA/iRrxMnc3nz5YJTnbqq
507187997,Amber,Baley,amberbaley@stonybrook.edu,AMS,Quantitative Finance,Spring,2018,Spring,2018,Fall,2019,$2b$12$./uTn9nHp/pVIHpEffQcduIlNIQu/R8QZNGG9ktWAAcz3xzr9XIF2
401589721,James,Shepard,jamesshepard@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$HiaVksM7MOu3uNCE0zTJYeC/bkgcxGKRhGiXIuRoJ9L4PuHB6A/kC
472531055,Renee,Burford,reneeburford@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$FrOfsgkrJvWfBvNVeWgcYeHkcY0QyfiPw5ALLKx0hkdVKlvy/uFPu
826981011,Ester,Beaty,esterbeaty@stonybrook.edu,CSE,Advanced Project,Fall,2019,Fall,2020,Spring,2021,$2b$12$eF93vBKYHHtg.k0VBseQ2OKMnMq.RzhHY2aXdV5ekcuDD4X1SGByG
535239826,Tyler,King,tylerking@stonybrook.edu,CSE,Thesis,Spring,2019,Fall,2019,Fall,2020,$2b$12$dzSGjD/3AoEvGYEugz2rPORSr3p2LLOiNZyoveuv0JGONrRwhZKde
212378623,Dorothy,Gonzalez,dorothygonzalez@stonybrook.edu,AMS,Statistics,Fall,2019,Fall,2020,Spring,2021,$2b$12$1.28ZdO8vuu2RSwPbMC3a./iIk9HdNNcu/NJZX71lk0p03jyPshs.
947676399,Yvette,Dennison,yvettedennison@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$kTgGBu6i//.p5NYPUBiMi.TlSFVeQjQRH6kqjOchjCvXmT6iS0C06
226051489,Brian,Tobin,briantobin@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2019,Spring,2020,Fall,2020,$2b$12$SFrcmlN0pewagWabbmJc5u626.6iN12wvwy5lWmbOo.JrvntBNTEu
232972188,Donna,Seney,donnaseney@stonybrook.edu,BMI,Imaging Informatics With Thesis,Fall,2019,Fall,2019,Spring,2021,$2b$12$cHEmXUqABkkqqAR.jAfkquDEoElT5Es042AFjZnJqr7YWkx7P.xIK
306386669,Christin,Hart,christinhart@stonybrook.edu,CSE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$Meu8viffELuycwGUhjAC0OWpI0n9C31B9b.KYyln3yI/R4Sc7TLdu
408316158,Daniel,Doucet,danieldoucet@stonybrook.edu,CSE,Advanced Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$fHup9Aw1z4fmaYl4MgbRwO.QxSTq0728XRv82WjpZjUPViJiFXKMa
994864281,Rachelle,Mcadam,rachellemcadam@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$t9jMc/W.CJmL0KOCcfjoj.sYgku1VIysanfxcS/RMgZ6ByILN8BwW
652697721,William,Lynn,williamlynn@stonybrook.edu,ESE,Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$YRRemFvhK08Rbml4I5bkoOB1ffFNCF1Pv4/AI1CHiizXRSXQqaeDO
855213023,Paul,Washington,paulwashington@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$tLs2i/5QXDECthLxAkSvued7FXrol4Ui4j3WwdtOdfKEpnfwB8sgW
774014219,Curtis,Lopez,curtislopez@stonybrook.edu,ESE,Thesis,Spring,2018,Fall,2018,Fall,2019,$2b$12$VqjPgw7LKPXqbRZPscANduGf2AtiXAD2zK05jRozHUUv7RU/DpYAm
733435206,Angie,Clay,angieclay@stonybrook.edu,AMS,Computational Biology,Fall,2020,Fall,2021,Spring,2022,$2b$12$q.VFBgSmC2fkVa8/wghm8urDpb92/F02s7N5s12XdjeU5EcJq4lde
219122235,Anne,Wright,annewright@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2021,Spring,2022,$2b$12$NO9I5JqJXU386tRluehUJuTnY7Kn2YSQLrZvdyew1yBDSXkIOjZRu
180612829,Ashley,Graham,ashleygraham@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2020,Spring,2021,Spring,2022,$2b$12$EtTmYe.rPKh3CCxOkuRiBubsrXDNxOj1Fiuhdc7irE6jOR6caszcO
169762646,Byron,Benck,byronbenck@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2019,Fall,2019,Spring,2021,$2b$12$xjMN3mjYjz88Js5i3MLAsuzwBM2Eh3St6gaXNYgr2vprg1.m9i45e
436397488,Ruth,Wilson,ruthwilson@stonybrook.edu,CSE,Special Project,Spring,2021,Spring,2021,Fall,2022,$2b$12$DhWjMrLXIRNQiZztL6hEbuRcb3TI45qG8VDe65do32nmvjc06cC/u
449021797,David,Lester,davidlester@stonybrook.edu,AMS,Operations Research,Spring,2018,Fall,2018,Fall,2019,$2b$12$qwuoKMOJEXsVPpW42pwPHeD2NZGJt0xhH420laX7B25Jk5tTMN8Cq
931331241,Rose,Parker,roseparker@stonybrook.edu,ESE,Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$Z.VtodzPox/jIecWWfn5temJQNUxYhQI98RZ4GxacnOdliAmcnoLO
418214296,Marcus,Torres,marcustorres@stonybrook.edu,BMI,Translational Bioinformatics With Project,Fall,2019,Spring,2020,Spring,2021,$2b$12$BQAXvl3h0c3JcUWWyvRrH.GF007NV8RQs2MqAkzl3ufc..3XKSh7W
730210371,Kathryn,Chewning,kathrynchewning@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2019,Spring,2020,Spring,2021,$2b$12$vUyFE9ZSStPTT3OS5GYqM.6LTIMdf84dHwk9KxfzX.7YJYkcExHfW
251316932,Tammy,Topp,tammytopp@stonybrook.edu,CSE,Advanced Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$s3LoSVbZ7mTd4lvvwsmG3eOj6qvJV2M2b/MB8AxN0dJLBxf82Hsha
797498379,James,Christopher,jameschristopher@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$oXKEfiDVq.DmxvhnVK718udl2lYGRuWd4D23/Jb1J0BVLkrzVeDJy
206678336,Jesica,Leday,jesicaleday@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2018,Fall,2019,Spring,2020,$2b$12$GET9TqS.adYeZpT9onl37O1s..x3NWVU43KcfjdftSgE4VtmbhefG
890510101,Loren,Shirk,lorenshirk@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2019,Fall,2020,$2b$12$gIVudi1E3cKQk/SdwJhvQuu.JnRVI/JvRJLYSf4yF5HlT4X2QR4da
834976942,Evelyn,Oconnell,evelynoconnell@stonybrook.edu,ESE,Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$yCD0cbZnumy0I3f3gcxstuAjpZ1VJM8XniDg3DwiCE65ybIYUgjj.
379525535,Dianna,Mohammed,diannamohammed@stonybrook.edu,AMS,Operations Research,Fall,2020,Spring,2021,Spring,2022,$2b$12$NDwPRVsGYazcumgGgZlrf.8X.yBf21xNkqrVHOHDCedS.yNiWJCQ2
839867236,Joyce,Hughes,joycehughes@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2018,Spring,2019,Spring,2020,$2b$12$Yq7wPa6cauBH0cxHzmTwBuAucYxSJyuDACH1VZppQN3Ap7m1ydDX2
806827910,Bonnie,Hickson,bonniehickson@stonybrook.edu,BMI,Imaging Informatics With Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$KU4eNVb/qUmof43GHLd.x.ffTjmEbBQYm0SxNuBciGxAhSicqM1Sq
362200830,Wanda,Hayes,wandahayes@stonybrook.edu,ESE,Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$t6dbbDt7wIBrPf44z88VVuIAmbGnHngbxj/shg.B/30UwdZ18o6Im
399951251,Adrian,Hernandez,adrianhernandez@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2020,Fall,2020,$2b$12$iWfmqM0nPpsFEiNYe6aRBekP6D9Y4ggO8YOYbOv.cbcnn0YUulM4G
989491252,Calvin,Boyer,calvinboyer@stonybrook.edu,CSE,Advanced Project,Spring,2018,Spring,2019,Fall,2019,$2b$12$S5xMJETCbM0KB42tPN.MZepEcyq/HQwwEC7c7GFfNuOBNAPSqsGMG
472446286,Jose,Cruce,josecruce@stonybrook.edu,CSE,Special Project,Spring,2021,Spring,2022,Fall,2022,$2b$12$eE/Ev1anvgPeGKYbY44Yq.PDbWplhEwwxwkf1eWRPzEWnEFsvrHTe
114459179,Alexander,Hicks,alexanderhicks@stonybrook.edu,CSE,Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$IxSWiiMBNXcthijRa8dbMejYm5RfrokNeF05QzaZPvGN8uDtNeYza
530813522,Ronald,Perez,ronaldperez@stonybrook.edu,ESE,Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$s5jhjwI2XkR4uS2qvKabguTwAerlVbN/MwFoYATmBpOC.eTrqlXrG
868709623,Stephanie,Ness,stephanieness@stonybrook.edu,CSE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$iiwYe9XIoq8d10tkmn16COqWOkLRQLKYvIfMO/i6ze7w.23DdrUtu
791124677,Mario,Smith,mariosmith@stonybrook.edu,ESE,Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$aLu5dUacuRheOGF8eCocCuPbdXE8quaNvxRi2AWFiE29UKPgJDtsa
420586881,Cori,Barron,coribarron@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2020,Spring,2021,Spring,2022,$2b$12$CDZ0rqQGwnTZ62D/ngxn5eWUJd0JUuGiHm7IMZkMbLV27SY5DAmCK
583176063,Sandra,Mclaughlin,sandramclaughlin@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2019,Spring,2020,Fall,2020,$2b$12$5oFCSndg4z60y5uJo7JMjeS6jQF2N5s4GLEwEWf7ngezOa1vV2ROi
396353334,Sheila,Jones,sheilajones@stonybrook.edu,AMS,Computational Biology,Spring,2020,Fall,2020,Fall,2021,$2b$12$9gP7Fn5GhY6a7kH5mnZLqOGxTfDcSBEK/0bsluhg1NALygmvXu9ou
774882230,Lisa,Jerome,lisajerome@stonybrook.edu,CSE,Special Project,Spring,2018,Spring,2019,Fall,2019,$2b$12$Nvw8lYizfVJQXzqV4C4mzei93hFPTX9/SOmkzIk1gSQ141/2BrVh2
607666506,June,Pruitt,junepruitt@stonybrook.edu,CSE,Advanced Project,Fall,2018,Fall,2018,Spring,2020,$2b$12$TmMgGBDZOqK.u6qdxzdxme7AsPLSS4ibJvv8JwaU7D0UxrxnRYQ7O
763142723,German,Calhoun,germancalhoun@stonybrook.edu,CSE,Thesis,Spring,2020,Fall,2020,Fall,2021,$2b$12$FwWHYcDwvzYER69RiKPUcuuqvWn/45QUQTUAqfJ.bc2AF.oM/Ngai
805540418,Christine,Fazio,christinefazio@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2020,Spring,2020,Fall,2021,$2b$12$d5yQgl05w0pycR9JxUQ9q.VSq5mwkU8s3uFEqmBRLyfl9Bkcbk1kO
830270747,Beverly,James,beverlyjames@stonybrook.edu,CSE,Advanced Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$sqQaC5..2QnarIpH/o3nF.MnVy/dv4eDj03WAPN1.9qSgVIrtqbGm
425911464,Katie,Golden,katiegolden@stonybrook.edu,AMS,Operations Research,Spring,2021,Spring,2022,Fall,2022,$2b$12$x6Y0LHhBGiV4I9H7U5dPYeWk8Jl1NuSq/hJfQ0254OwUGfSxvVyHO
629863031,Jacob,Engman,jacobengman@stonybrook.edu,BMI,Translational Bioinformatics With Project,Fall,2018,Spring,2019,Spring,2020,$2b$12$xLcBJ/xcoR6y/6ApY.GOZue6HLL4O93r93tdJ4QMumWV6gu6PkDSO
907509659,Matthew,Eichberger,mattheweichberger@stonybrook.edu,ESE,Thesis,Spring,2021,Spring,2021,Fall,2022,$2b$12$Mdj6oMdWPM3d1zE/sTF7xOECDsqjNkExfs3F7dY4W.M0duxwGjR66
421276730,Lorraine,Porras,lorraineporras@stonybrook.edu,BMI,Translational Bioinformatics With Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$mTHR3dwdE09lH0g7.87QM.jWwsOidd6heiaIgCJQMM5ySQNRbc3KS
336368447,Rebecca,Poppel,rebeccapoppel@stonybrook.edu,ESE,Non-Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$kiKXtCX556liw6Pszfe.QuY0.qIrBZ9eJ6a9fUJWz0Ae2ZEmSuLKO
467208453,Scott,Singleton,scottsingleton@stonybrook.edu,AMS,Computational Applied Mathematics,Spring,2018,Fall,2018,Fall,2019,$2b$12$bEn732YEcWJqNVg1tBT2xe33BPK49VO4L118SMfQzuRiNYiMDHZh.
831182444,Dorothy,Simpson,dorothysimpson@stonybrook.edu,ESE,Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$SMvRkWtHd814Z9dXAmhsVeUEjZBTtVf.nv0KvOZ.HmAzFD64Ek/uK
481966258,John,Lawerence,johnlawerence@stonybrook.edu,ESE,Non-Thesis,Fall,2019,Fall,2020,Spring,2021,$2b$12$8.OCU9sG8EEdP7452kj6tOa4T/Z4diAOe0ymoOFtIEM3EZGtdHuoW
438725305,Matthew,Rann,matthewrann@stonybrook.edu,BMI,Clinical Informatics With Project,Fall,2020,Fall,2020,Spring,2022,$2b$12$nOXTFOlTYHLQP7SDFoAkvOusfgkSQg3rIbGc.33GoJTthKEaAg9Tq
951855827,Gerald,Freeman,geraldfreeman@stonybrook.edu,CSE,Special Project,Spring,2018,Fall,2018,Fall,2019,$2b$12$fjgfUssjny0oMb3mNcwEkulvKLfNieW8kLzMhz9WnH67wNAXZB10.
497997015,Troy,Crutchfield,troycrutchfield@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2018,Fall,2018,Spring,2020,$2b$12$63D6onocozPnlBbtjtjr8.KUPVAfFfJeTANRPzQ8la4bcMrzL76aO
157626258,Jacqueline,Lee,jacquelinelee@stonybrook.edu,ESE,Non-Thesis,Fall,2018,Spring,2019,Spring,2020,$2b$12$cGnFepKDBdKC5.zNF3Xbb.M52huctYYUkyXMrxzAF.wKBGNfV3A9W
384021623,Jeffrey,Dornier,jeffreydornier@stonybrook.edu,AMS,Operations Research,Spring,2020,Spring,2020,Fall,2021,$2b$12$jDjqhfpMBqt/DV3TKrzc1./OLXrncZh3wWlZpq5uYX1oCDIyq5H/C
397288775,Martha,Cherry,marthacherry@stonybrook.edu,AMS,Computational Biology,Spring,2021,Spring,2022,Fall,2022,$2b$12$TlXEfKr1GzGI9VmEp9tD7erjubrv69gA.lGvkd96F1IHDloTUBUbW
861132937,Thelma,Pfeffer,thelmapfeffer@stonybrook.edu,AMS,Computational Biology,Fall,2020,Fall,2021,Spring,2022,$2b$12$pGIUbKc5Es6e2MTNiZiobeHgCaPVKk/NVcWkl5Po2VtC1BioHwOVu
157198887,Sadie,Sturgis,sadiesturgis@stonybrook.edu,ESE,Non-Thesis,Spring,2019,Spring,2019,Fall,2020,$2b$12$rOMCRqfleEt7jkLZw/7fJuOQMkLEfdcizluRI6QUZMNl0iPiZt/Be
179230545,Jacqueline,Hackett,jacquelinehackett@stonybrook.edu,BMI,Clinical Informatics With Project,Spring,2020,Spring,2021,Fall,2021,$2b$12$TGsrfECJi/FTiR13x/wKmOOHB36rc/Mvq67ObNEdsQPKPZ9fSKPq2
865370600,Brenda,Marino,brendamarino@stonybrook.edu,CSE,Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$1OyCdViHV3TJaa07rL9vXeB4uuaOH8zLWwQb3U1lazfQgnSN88dPW
890228439,Barbara,Renner,barbararenner@stonybrook.edu,ESE,Non-Thesis,Spring,2020,Spring,2021,Fall,2021,$2b$12$pq.JT8Zf4OzVz.nW3em/W.P6kfk0gfWUQlwydT6310/SGcGMd3uRy
609859625,Allen,Smith,allensmith@stonybrook.edu,BMI,Imaging Informatics With Project,Spring,2019,Fall,2019,Fall,2020,$2b$12$ulZP5eLhm0S7EXl7dlUm/OCL8w7JLl8Q77w3xVnDSXc26WdOoOmQ.
248554372,Johnny,Williams,johnnywilliams@stonybrook.edu,AMS,Computational Biology,Spring,2019,Spring,2019,Fall,2020,$2b$12$V7RTkjCFDQQ1LOW9rYIJieAROzNZakta3damsNmXercgpEciIj4jO
422502473,Bernard,Hardin,bernardhardin@stonybrook.edu,AMS,Quantitative Finance,Fall,2018,Fall,2019,Spring,2020,$2b$12$sX/AxKUifACoZgz9P0GJ..Yzo45WJWDnqWqqn4xv9jmRR0eXtEXBe
338406231,Daniel,Bender,danielbender@stonybrook.edu,BMI,Clinical Informatics With Thesis,Spring,2020,Spring,2020,Fall,2021,$2b$12$kmLadIym14iz5elqp7kmvuvFjsQg/4/fvpLOSUEnEUi8lcS1KMSaa
544359193,Jose,Staley,josestaley@stonybrook.edu,ESE,Thesis,Fall,2018,Fall,2019,Spring,2020,$2b$12$TlRia0QCnogsU1m/H6oq3uraGmF7todC1xw2FHv4zLMsFZpjAHo3q
819149575,Richard,Washington,richardwashington@stonybrook.edu,AMS,Computational Applied Mathematics,Fall,2018,Fall,2018,Spring,2020,$2b$12$ZwsMaZjZ6lQ5uzYlaiZbauTpTR5KWuj4xCjQ1uRrN.B1nCdYv6iba
312803874,Tony,Bourget,tonybourget@stonybrook.edu,AMS,Operations Research,Spring,2018,Spring,2019,Fall,2019,$2b$12$zQHHTQxQKv2jrhWDMOzELuK87uvAa89cRLs6WhIvBgwSZtwztuRAm
106913980,Raymond,Blunt,raymondblunt@stonybrook.edu,AMS,Statistics,Fall,2019,Spring,2020,Spring,2021,$2b$12$SMgpKMNyURGzoR7eeAa1lOeBo97TvgBiP4MqD/HNQL1dH6hWq.oYS
164194408,John,Ferrell,johnferrell@stonybrook.edu,CSE,Special Project,Spring,2019,Spring,2020,Fall,2020,$2b$12$xpttsgg5NR0cLcM27Xx43uL4E3pSG9i1CEQkr1t0iFUBdd18lVsqW
237900323,Miranda,Lloyd,mirandalloyd@stonybrook.edu,AMS,Computational Biology,Fall,2019,Spring,2020,Spring,2021,$2b$12$H5ksuwPNpBlAlCU6Hmm2.ukWBAqYD8b2yHegqd1vu.B2mZYU.4tZu
502366576,Linda,Martinez,lindamartinez@stonybrook.edu,BMI,Translational Bioinformatics With Thesis,Fall,2020,Fall,2020,Spring,2022,$2b$12$uTKgjN1VV3vrT06RTva2uOhof0Ml56rMIaO4CWQ/jCBTXhTxyRySS
680152198,Brian,Lopez,brianlopez@stonybrook.edu,AMS,Operations Research,Fall,2019,Fall,2019,Spring,2021,$2b$12$Fm0E6n/.4Xyvaq5mUq.eeOtgYVYf8uzR/IlZKXo1nzefe4QVfbst2
269294234,Leroy,Sailors,leroysailors@stonybrook.edu,BMI,Clinical Informatics With Thesis,Fall,2018,Fall,2018,Spring,2020,$2b$12$cQFO7Fi4CrVGDzbpDN/kw.bqWBEm0tZfIrMrm28lNdvwUMUSBLTGu
663977801,Robert,Manzanarez,robertmanzanarez@stonybrook.edu,ESE,Thesis,Spring,2021,Spring,2022,Fall,2022,$2b$12$VaPyEnLc7ydAd3YLi/MPp.ggml91Z.QnKwwXUsYHnYMuFq/Ph5CNa
353115808,Daniel,Martin,danielmartin@stonybrook.edu,CSE,Special Project,Spring,2019,Spring,2020,Fall,2020,$2b$12$T7K9UyOUgxjGyrahZjPwpughUj1yf1q/6xw6ki1L7I51TpRdwBBGe
314417159,Brian,Frizell,brianfrizell@stonybrook.edu,BMI,Imaging Informatics With Thesis,Spring,2018,Spring,2018,Fall,2019,$2b$12$1oEr5gOEP/nZ2zxcBgSpfeWn78dFmpv2JR7qXAqGjwtl9WZTXKsI6
234428660,Sheldon,Dyer,sheldondyer@stonybrook.edu,AMS,Operations Research,Spring,2018,Fall,2018,Fall,2019,$2b$12$valMCuxlVyiEUwh4vlL8wOmA0rM9X4X8kGV5ph6HVfbMhi/jDVyaO
548818018,Lawrence,Tolliver,lawrencetolliver@stonybrook.edu,AMS,Operations Research,Spring,2020,Fall,2020,Fall,2021,$2b$12$/JpQ.JvGYT0t7Y5hxoeWQu2AtmNbhCSOby4FLTTfva8t/Dm4sHcia
906083081,Josephina,Jenkins,josephinajenkins@stonybrook.edu,CSE,Advanced Project,Fall,2018,Spring,2019,Spring,2020,$2b$12$7.qLcc.x1xAyT8iFM/KH.uq7zs/wKaJ/lDfopmNxTyDeODsrnpbva
249760617,Tamara,Binder,tamarabinder@stonybrook.edu,AMS,Statistics,Spring,2018,Spring,2019,Fall,2019,$2b$12$VEzKDWrL1xt0OmQmZWGliermXeS4BabHB5utHC8fpmXC6Tf94dfa.
